,time(s),temperature(C),ChargingVoltage(mV),DischargingVoltage(mV),pumpFlowRate(mL)
540,540,24,2.1162861344619484,0.16950860358801303,124
541,541,34,0.5330255061178726,0.11159308209683366,139
542,542,38,1.9735301512878594,0.3881583012525501,130
543,543,26,1.586952043792155,0.098672229254254,140
544,544,24,0.25832729297891827,0.061339522687979486,124
545,545,46,1.6749506499347604,0.5167059885649369,125
546,546,37,0.3068908408552599,0.6275526682346584,105
547,547,47,1.3485591150822656,0.7289067590000878,131
548,548,38,7.474212211544776,0.01981478592798826,141
549,549,45,0.32735882912218134,0.52418320126109,148
550,550,58,0.6306570746154803,0.9245787489615785,82
551,551,33,0.21136127960675308,1.5411881859634287,107
552,552,37,0.16189592678833947,1.2538725022299615,75
553,553,38,1.4194825434997362,0.2754936680135387,131
554,554,43,0.022501943419838733,0.9878164210959516,97
555,555,42,0.0018221730885598286,1.4416228420963437,126
556,556,53,1.3564339901603466,1.753816032174954,84
557,557,22,0.20150204536298313,0.0993562564774277,112
558,558,44,0.6773490880522599,0.2642400323023767,76
559,559,49,1.1038848284101754,0.7430047852337481,145
560,560,22,0.40296180908197965,0.11541069448214993,97
561,561,57,0.6645768031991958,1.4140921785360567,87
562,562,44,2.086696254552826,2.2668855225495794,142
563,563,56,0.7849655888998097,2.032633103766768,114
564,564,52,2.118072026029183,0.5083193942152476,81
565,565,26,0.02078430953194264,1.3722828175390722,97
566,566,40,0.5409318586188866,0.16961692561298305,84
567,567,56,0.4885399447484068,0.4290545639037936,108
568,568,31,0.27429510316443256,0.14427154832331526,121
569,569,26,0.4253093212593974,0.32864734252716093,123
570,570,60,0.1747321396471408,1.4473660475589405,146
571,571,32,0.47264327975476716,0.00998903783150695,115
572,572,52,1.124185621945921,0.1925697373404791,136
573,573,47,1.243250612312303,0.7836493829034783,139
574,574,36,0.054388468299093315,0.4287293991815694,83
575,575,57,0.48159975888920487,0.542619932253234,81
576,576,33,1.197462270965851,0.2254223124013441,149
577,577,62,4.325042834841651,2.7343436677459976,132
578,578,30,1.1834088640182787,0.645374025069992,100
579,579,40,1.247064242529622,0.3230695375297859,96
580,580,30,0.1900283760217903,0.17198640537417134,120
581,581,64,1.1592966472142592,2.747966577376821,145
582,582,40,1.7994615275388615,0.03272876363729941,78
583,583,51,1.9504507273606402,1.8977536527636314,80
584,584,46,1.806136165558519,0.6192736808523787,121
585,585,23,1.0534687985437938,1.049328045248758,91
586,586,54,2.57902778452539,0.29685146658255007,105
587,587,64,0.6705229198039904,0.024100508398425837,132
588,588,62,0.21222508633668738,0.35650081570292236,90
589,589,52,1.5625176766332003,1.995068634812069,102
590,590,52,1.563973954779624,0.2859720907309537,144
591,591,50,0.7218692178409839,1.218056296940238,140
592,592,52,0.4648944884698519,0.1785960270237665,109
593,593,22,0.058289750046232096,0.7826277712559595,137
594,594,49,1.054764052723989,0.003602636317442004,119
595,595,43,0.529424467601487,0.7272526913642506,146
596,596,24,0.4101220085116314,0.18300321673409564,140
597,597,37,0.624037543646691,1.2608657258174205,140
598,598,22,1.1606844782273327,0.6379901529767485,95
599,599,62,0.35500340229418714,0.11859091359453658,91
600,600,41,1.0814852407936608,0.09324682594946118,145
601,601,21,1.061822750746533,0.5228814254382157,144
602,602,57,0.6610029201825451,1.1982750500192418,146
603,603,26,1.6733542211439194,2.6099230814589105,76
604,604,28,0.2023276718011121,1.9894920282137798,98
605,605,62,0.48527919667589337,0.06216751404667191,98
606,606,28,0.06386926495907186,0.3981808770743084,140
607,607,34,0.3271369675703851,0.4111546954830547,139
608,608,34,1.6779206504938422,6.507196365300016,130
609,609,30,1.3063792748453629,1.2412105199939072,76
610,610,54,1.299100395159693,1.9900623234970587,130
611,611,58,2.2139353349573274,0.6492104590568799,98
612,612,62,1.7001037631883424,0.5706428523198317,97
613,613,22,2.830445813749375,0.16469657226915707,97
614,614,49,2.081504419603859,0.3415530049066016,136
615,615,37,0.8273342752249541,0.39556039792902475,94
616,616,48,0.11701180401006152,0.19989043178536012,107
617,617,20,1.7774925789261102,0.4888523816406703,149
618,618,40,1.8859031668876751,0.1852813412276359,91
619,619,54,2.3369172432616163,0.16238581062246135,146
620,620,25,2.7815725467145938,1.204277859900246,125
621,621,28,0.565614940181658,0.19207746481251683,90
622,622,33,1.1511115470354583,1.402213378792306,98
623,623,40,0.46888739906753524,0.4836046782137032,81
624,624,54,0.06657830996381447,0.21109453140423393,131
625,625,52,4.473358568028638,0.7957225496117214,101
626,626,25,0.8658664773673794,0.16959749580201275,139
627,627,52,0.32690419375943885,0.045994155088357115,75
628,628,24,0.21762612077794932,1.1550413469471394,141
629,629,26,0.35734852868339456,0.8834146471207688,120
630,630,51,0.5385171137279955,1.24788767524969,90
631,631,25,1.8217648609669574,0.9806934690701691,129
632,632,51,0.8115683415626479,0.9123247274430352,91
633,633,42,0.5040709341282171,0.18835506529040008,107
634,634,53,2.232425832467154,0.3696816577123974,87
635,635,28,0.2691481985743679,0.5379630785539612,104
636,636,47,0.07044272302378378,0.9616093663460653,102
637,637,30,0.33146758398630766,0.24389947312921628,107
638,638,58,0.11325089958171075,1.3808833930049607,122
639,639,32,1.2071017733804803,0.9759548720012932,124
640,640,54,0.7205525424009392,1.2493714245483032,113
641,641,29,0.8311461522766899,1.6904306231634658,84
642,642,47,0.44984335246756124,1.442512004988319,95
643,643,43,0.21571379545581848,1.2398259582788091,93
644,644,55,4.050191507266266,0.36195571827953643,108
645,645,48,6.834488684039263,1.9141526314900263,120
646,646,58,3.055693432476214,2.670236517699177,137
647,647,29,2.2643345322704778,0.4450581191853057,105
648,648,60,3.3522882052520226,0.5614796648845424,117
649,649,35,1.9352833818177826,0.4774595456422492,117
650,650,40,1.2275394250524876,0.10171295086925373,120
651,651,56,2.091813701510468,0.040062944409351015,75
652,652,26,0.09391644526254025,1.5681097354595486,100
653,653,62,0.7929949092536774,0.9556015045334855,121
654,654,60,0.8392560497318403,1.8377367307369343,90
655,655,30,1.3459518574627511,0.3013465422430312,83
656,656,23,0.1115854647455086,0.5119094539581379,135
657,657,56,0.4719101843191837,0.24764901649367302,122
658,658,42,0.3506905237704112,1.010589591959039,101
659,659,55,1.6059947894141149,0.3254150066596013,132
660,660,32,1.9415921799990117,1.263414266981286,108
661,661,57,0.39034082283843763,0.024039137147691948,94
662,662,36,0.022145223825726913,1.1619393924851324,130
663,663,52,0.12482050761746642,1.6375496420628115,144
664,664,58,1.3711148355541063,0.8798060360083737,89
665,665,21,0.0805781174030688,3.102855941945142,112
666,666,30,1.3196752348664218,0.8067005425370491,78
667,667,46,2.756147581585697,0.33808147221265766,81
668,668,58,1.0560463595898129,4.157273922893299,75
669,669,52,0.07285222934062233,0.15741029470973597,76
670,670,44,0.6229857484613884,3.418997938040979,99
671,671,27,1.271462200891115,0.5626633355066194,130
672,672,34,0.5769832081282873,0.10602547570574804,116
673,673,53,1.0321027862714944,1.3154230335511508,142
674,674,59,0.740021941655119,0.2708866729813316,109
675,675,31,0.5769900996553744,0.2548296601153699,77
676,676,63,1.7868860729694,1.7247507374060824,136
677,677,20,0.007702876319646639,0.006129530741480256,105
678,678,35,0.05658791183364879,0.30855447789382423,146
679,679,48,0.8245915923435841,1.1760912778304093,131
680,680,61,0.18168871644000895,1.073307174269854,127
681,681,48,1.031010296609583,0.06571550108422806,124
682,682,24,0.6107396539940431,3.2030165625108262,86
683,683,37,1.8805352893256986,1.1835763613064332,124
684,684,41,0.42386609329016267,0.08792549968317806,92
685,685,60,1.0106296330200017,0.6361698604252907,109
686,686,59,0.2418982972889279,0.3992451916588609,140
687,687,23,0.6405092733593077,0.2854279381532179,138
688,688,46,0.5566722863372021,0.24236795926805021,112
689,689,40,1.3712096839964687,2.5025121776051997,81
690,690,45,0.7671596912220586,1.1965430930654917,103
691,691,37,0.6673235809603872,0.7278450092575643,103
692,692,44,1.2886614500493183,0.4863598928455319,87
693,693,51,0.8693393455580704,0.9096902887113592,108
694,694,50,2.8033993125314,1.8315073997687341,85
695,695,50,3.4065490032884296,0.35338528795533886,80
696,696,54,0.17311259503717505,1.689744150597879,127
697,697,40,0.36497145553272237,0.08707852584567984,87
698,698,35,1.176910893323562,0.13166997299544592,91
699,699,32,0.5341193834014413,1.9436638282659895,101
700,700,25,0.5635990266233363,1.7906417653823972,84
701,701,34,0.17482468676902052,0.9409151376615587,116
702,702,27,1.5000271619788481,0.9097447725308904,89
703,703,35,2.4498103596653342,1.8225122159154654,97
704,704,49,1.4585262904999459,1.115372953972545,81
705,705,35,0.010352200923677663,2.216317168880805,94
706,706,60,1.3482110581338809,0.5289385103316924,105
707,707,30,2.1869943638879583,2.1598729782980937,109
708,708,56,1.2019581312711167,1.1106800961768029,149
709,709,28,0.6103559783048781,0.8572313492436601,91
710,710,54,0.7242034579950182,0.59243560658828,103
711,711,35,1.3105437060409029,1.0095399327633385,100
712,712,48,0.012053186864215245,0.8654370872832724,127
713,713,58,0.07393381989237179,0.7977170040007879,136
714,714,62,0.7865846783523017,1.2802424034405062,85
715,715,40,0.4470805740548117,1.9954061385950717,110
716,716,60,0.8843759359799113,0.5639396007160892,143
717,717,24,1.3981737593378412,0.6017467749685288,102
718,718,49,0.8314209625869954,0.21310060810850423,141
719,719,47,0.04902785008275652,0.6300116864170008,109
720,720,64,0.7556744973886206,0.8694081412387625,121
721,721,20,0.12018184713016974,1.1965625372511743,114
722,722,32,0.3105273765899001,0.3141558838525192,102
723,723,44,3.3748168709884743,2.3488874566712825,110
724,724,20,2.2075633630047684,1.1164749193402128,75
725,725,43,0.7056501071518674,0.5293034430457586,144
726,726,41,0.7144125415363889,1.7141780261335924,112
727,727,35,2.770109489290428,0.26270008269743717,79
728,728,53,0.032620210478018635,0.3016143311309904,86
729,729,38,0.19605222753576967,0.6860792299965541,114
730,730,22,1.294269446061902,0.5748701653074277,89
731,731,20,0.07212921260753495,1.5077737253551635,92
732,732,62,2.054256133433969,1.1485865391988237,101
733,733,28,0.28482202122656103,0.163573954373639,130
734,734,47,0.45269631092717316,0.8685655841115872,83
735,735,40,1.2384472064904926,0.2820727355158059,125
736,736,21,1.9134303995002782,2.4111810534486833,109
737,737,36,0.05756138601907128,0.07276651646379721,136
738,738,22,0.7912774479732664,0.1757780529722992,136
739,739,39,0.25862163373689084,0.05209495171661232,135
740,740,39,0.10557991580537485,0.6415076964501061,99
741,741,40,0.29426859905479197,1.2472013173450567,100
742,742,48,4.435060969396672,0.13570918926735512,103
743,743,33,1.087699425719661,1.7016163909211104,97
744,744,27,1.7011601988184133,0.2819127060865133,91
745,745,58,0.32609763777658346,1.8656403459668314,125
746,746,22,0.8011108706105523,0.4440553986050935,75
747,747,30,0.3827212667453772,0.31977784184832087,78
748,748,64,1.4898230873235585,1.0945135935471542,128
749,749,22,1.8229856296325608,0.5075407468218622,143
750,750,46,0.3609031784767625,0.8724564591168646,134
751,751,38,0.22179500768751834,0.21737324782086068,96
752,752,30,0.19393895939257835,0.5969753048630773,127
753,753,25,0.47739973480223186,0.9443944656874426,107
754,754,27,0.7434510736723016,0.4494885455186346,94
755,755,43,0.2642376358725343,2.0184226619594328,140
756,756,47,2.088754595145853,0.5187401512933114,101
757,757,29,2.088214885604295,0.22649948608861292,88
758,758,56,0.14047912240833269,0.8389606814147058,109
759,759,51,0.1430583623856185,0.032685918530051955,140
760,760,39,1.1783850010985497,1.371125416417378,92
761,761,29,0.029321317692327594,2.338176673822628,115
762,762,33,0.776811199773574,1.0755009274941396,133
763,763,64,1.7084541257711583,0.06255508510190828,139
764,764,64,1.6751709337831897,0.034901279812664214,118
765,765,21,1.2820186051229006,0.3736075671415921,112
766,766,60,0.035268067254776124,3.576385344907137,78
767,767,61,0.041054377246498464,0.24873549453199656,134
768,768,25,0.1606038603700775,1.1879390068108622,89
769,769,42,0.10374204149705378,0.4552757110615511,144
770,770,61,0.5167360499615065,0.34239951665713503,123
771,771,47,1.4142258764801612,0.05844238736456423,88
772,772,50,1.0565410906373345,0.41981026547999295,147
773,773,55,0.5747022612355521,2.1739483679621356,119
774,774,61,1.1593900537847988,0.7064379672237283,109
775,775,41,1.1335928933139487,0.6191995221650757,79
776,776,58,0.8058602706171871,0.3512736498945148,133
777,777,58,0.4795291081637961,0.6682878319570984,93
778,778,33,2.0393754177283627,0.2127219152852929,145
779,779,43,1.7166062041556018,0.03806581818084844,116
780,780,42,0.5506145370044105,0.007216375081931878,88
781,781,30,1.5263614695798082,1.3876929585414708,85
782,782,60,0.4531964686730353,1.678030698886741,122
783,783,53,0.6411490376673847,0.9503082717761588,140
784,784,47,0.01597121978577561,1.1864968075030713,103
785,785,24,0.30935210509387673,1.1078360541905696,112
786,786,26,2.0387106291005668,0.44503394607934094,148
787,787,63,0.003475346884403702,0.03361619818726544,94
788,788,26,0.4595410589623477,0.25835491354759055,78
789,789,25,2.581189267132662,0.4146878684802078,109
790,790,22,2.632250923935219,0.6277225165631852,110
791,791,36,1.9404810523147913,0.18808055774270355,76
792,792,30,2.121762720419942,1.5173258115449315,76
793,793,57,1.323879296753025,0.45841820194237437,140
794,794,60,1.0052463115415966,0.14521713573002676,76
795,795,30,0.6255753132682615,0.6134690724584533,118
796,796,35,0.8422140522412471,4.185660363538381,78
797,797,38,0.17845204382525093,0.20923007266887825,112
798,798,53,1.8673781277722306,0.2342026923732874,110
799,799,53,0.7326969679107393,0.23853449527768356,146
800,800,27,3.2419762064604525,0.1125439943347382,146
801,801,46,0.3734080681554337,0.3234006099428926,146
802,802,60,0.5417547472839018,2.5972939672706996,109
803,803,62,0.7913223984153495,1.8562687138548335,92
804,804,22,0.30796036664364734,0.9898544590116785,91
805,805,63,0.19523037443595878,0.09909269575646323,139
806,806,20,0.3291700089216681,0.709218259753209,130
807,807,32,0.061253580314839774,0.3477286898619917,78
808,808,34,0.042033162194039464,1.423874373218061,141
809,809,56,0.2828871827980544,0.28229076783192325,78
810,810,64,0.15440900801219992,0.06544422772397174,103
811,811,61,3.53710064560563,0.28293009055400886,115
812,812,49,1.6266535381885143,0.1441210560428273,95
813,813,53,3.212672335579994,0.4163390332251333,112
814,814,35,1.2552459753773795,0.9160694463544437,93
815,815,38,0.9850984187790498,1.0990186587345796,140
816,816,26,0.7954615824726077,0.5022680067903205,133
817,817,25,0.25451152816346084,2.554254084106179,94
818,818,34,0.5909350829454985,0.2443843274391583,140
819,819,32,0.7007215396198991,0.2414777622293848,96
820,820,23,0.40429178287723483,0.15130489957644044,82
821,821,50,1.3146606056029673,0.6766556676475561,146
822,822,36,1.687500475747258,3.019792418780409,130
823,823,31,2.697759392476999,1.8558262287969634,143
824,824,34,0.6856369253463314,0.9556815245716516,96
825,825,34,0.4522566960256399,1.4811885458637053,85
826,826,31,0.46404476614858203,1.885403178191085,148
827,827,36,0.20850577443148266,0.4831356886650645,87
828,828,45,0.05627343312382851,1.6437259737224157,108
829,829,54,0.07109937510849736,0.9932786334709357,126
830,830,35,0.07099313557245443,1.4950517057821588,110
831,831,26,0.3866948960381702,0.279869193192022,135
832,832,48,0.6737922295101874,0.8574071297323645,109
833,833,31,1.1163057417992857,0.21744256227668488,146
834,834,38,0.5085664716705606,4.106672182277251,114
835,835,38,1.6365702449259234,1.3080780024388583,82
836,836,24,0.3325187939514412,1.0801208047283428,120
837,837,47,0.22653822890766717,0.36065264482095155,112
838,838,43,0.2943458084289807,1.438772814884333,111
839,839,40,1.873272011490318,0.6375477878236195,76
840,840,45,0.21254836690511808,1.1985619684454172,92
841,841,62,0.5039994642056851,1.4155805776835033,84
842,842,37,0.9021971630981331,0.3028560724481632,99
843,843,59,0.41923093383499993,0.7753188029808844,102
844,844,32,0.10780121460017547,1.1385344534561845,87
845,845,61,1.9102117990447187,1.476385143934308,81
846,846,53,0.22142047557245076,0.023172141319808746,98
847,847,28,1.1609077204324334,0.5579214878549822,95
848,848,45,0.4732461183245465,5.081620988994266,117
849,849,38,0.42325442843726674,0.059541354960070396,117
850,850,54,1.4589640300519484,3.70552759024694,109
851,851,46,2.0069218315453274,0.5451122250199149,122
852,852,62,0.11155390830830626,0.684394152100857,95
